id,name,query
3f679a7d-3f18-4f52-8323-ead21ae3c647,"Baines Occupational Health Services","Suite 1, Glendyne Court 12th Avenue & J Tongogara, Bulawayo, Bulawayo"
5430a730-ebdf-49a4-9cea-482a64e348ba,"Balm Medical Laboratories","3 Elnat Building 5 J.tongogara Road, Bulawayo, Bulawayo"
104ee8f8-03cd-4018-b5a8-f67c4018c94a,"Balm Of Gilead Dental Clinic","4 Elnat Flat 59 Josiah Tongogara, Bulawayo, Bulawayo"
583ae442-406c-4994-9738-714e8464b37e,"Balm Of Gilead Medical And Orthopaedic","4 Elnat Flat 59 Josiah Tongogara Corner 5th Avenue, Bulawayo, Bulawayo"
1ab08ab7-2795-4b34-9510-f177ef7f9083,"Balm Of Gilead Medical Clinic","2 Elnat Flat, 59 Josiah Tongogara Cnr 5th Avenue & Tongogara, Bulawayo, Bulawayo"
3b4653d3-8eeb-444a-aaf3-4814582fcd9a,"Bambanani New Start Centre","4th Floor Haddon Sly Building8th Avenue, Bulawayo, Bulawayo"
45eccad7-0b2d-48f5-ad17-0b38c5cff68c,"Barbourfields Pharmacy","Shop 208 Barbourfield Shopping Centre, Bulawayo, Bulawayo"
5b7a5791-2f14-4dc4-b02f-6ced1ef1103e,"BC Dental Surgery-bulawayo","Suite 115 Medical Chambers 94-98 JNM Street, Bulawayo, Bulawayo"
3dd35ccc-0581-40d0-a937-2c5aeb45412b,"Bellevue Pharmacy","105 Gladstone Roadbellevue Shopping Centre, Bulawayo, Bulawayo"
8c71dbab-e345-4208-822c-269a71ee530f,"Birthsider Neurosurgical Health Services","Standbic House Cnr 8th Avenue And JMN Nkomo Street, Bulawayo, Bulawayo"
a299b450-f5e1-466f-895f-5b7205ab4aa1,"Blessed Heart Health Care Centre","Shop 21 Nkulumane Complex, Bulawayo, Bulawayo"
4e620802-2997-4d40-bd46-6f3fddbe1285,"Bless Ran Pharmacy Maphisa","Maphisa Business Centre Metro Gardens Maphisa Business Centre, Bulawayo, Bulawayo"
7da9ac4a-a4a8-4813-a9ec-7f0b3d1a5d67,"Blood & Bone Marrow Specialist Clinic","58 Duncan Road Surburbs, Bulawayo, Bulawayo"
65be0202-f679-4f1f-8a9f-92fffbd4f4e3,"BMG Dental","Stand Number 45 A Robert Mugabe Way 527 BT, Bulawayo, Bulawayo"
6f403f13-6df3-453c-b14d-984a1a13c04e,"Booties Pharmacies - Bulawayo","Shop Number 486 Robert Mugabe Way, Bulawayo, Bulawayo"
9f50439b-a82d-424e-90dd-8a5f3be556b4,"Booties Pharmacies - Bulawayo","Shop 104 B Fort Street, Bulawayo, Bulawayo"
91934d06-1861-4053-ae14-767682d92d75,"Bridget Wolhuter Speech And Audiology Centre","St. Philips Building Materdei Hospital Burns Drive, Bulawayo, Bulawayo"
8507f1af-684a-473f-9148-01517979627d,"Brio Laboratories","73623 New Lobengula, Bulawayo, Bulawayo"
e0581584-4e2f-48c6-b815-ed2962a05d65,"Bulawayo Area Hospital","1 Medical Company Imbizo Barracks Llewellin, Bulawayo, Bulawayo"
7fe68a9a-e836-4abf-88b8-0b5003f7ede9,"Bulawayo Cancer Clinic","Suite 101 First Floor Haylet House, Bulawayo, Bulawayo"
3894dd82-ff85-4081-a84a-9dd5a2f460f3,"Bulawayo Casualty Centre","29 A Jason Moyo Between Fist And Second Avenue, Bulawayo, Bulawayo"
4a61901f-9b98-4c0a-8b42-f7df9e5a3fcf,"Bulawayo Centre Medical Chambers","Suite 104 Medical Chambers Bulawayo Centre, Bulawayo, Bulawayo"
1b13cd15-e20b-4069-ae04-447020b3a2d4,"Bulawayo Centre Pharmacy","Shop 56 Bulawayo Centre 94 JMN Nkomo Street, Bulawayo, Bulawayo"
8db13b65-1288-4236-a229-5d52d7f3fef3,"Bulawayo Dental Clinic","9826 Luveve 4 Inside Luveve Private Clinic, Bulawayo, Bulawayo"
cc3b900c-f2df-4759-92d2-a34c84c8b87a,"Bulawayo East Surgery","Stand Number 16249 Parklands, Bulawayo, Bulawayo"
ef417a1c-ad83-46fb-9951-ef7e428ad227,"Bulawayo Eye Institute","302 Alancet House9th Ave/j.tongogara Street, Bulawayo, Bulawayo"
c54db0b5-663e-404e-9f9c-cf4607a7950b,"Bulawayo Eye Institute","Mater Dei Hospital Burns Drive Malindela, Bulawayo, Bulawayo"
a29c5a74-2753-4e8e-a78a-b33551434a93,"Bulawayo Eye Institute","Suite 302 Lancet House9th Avenue Between J.tongogara/s Parirenyatwa, Bulawayo, Bulawayo"
0dcb0cb4-9c62-489e-b305-2c51b2bca953,"Bulawayo Gvt. Dental Services","Cnr 11th Ave & H/chitepo St Old Memorial Buildings, Bulawayo, Bulawayo"
f995fab3-8b5f-4db3-9b01-8cd84680c1ac,"Bulawayo Haematology Clinic","Unit 3 B Mater Dei Hospital 3770 Malindela, Bulawayo, Bulawayo"
e82ebb8e-c9ef-493b-9818-1eb1844f8c40,"Bulawayo Haemodialysis Centre","Number 44th Avenue / Josiah Tongogara Street, Bulawayo, Bulawayo"
bae73de3-d5ec-4083-9747-31489e0f9a5b,"Bulawayo Medical Group Clinic","45 Robert Mugabe Way Between 3rd & 474 Avenue, Bulawayo, Bulawayo"
0a97e104-e95b-4681-8578-ec35d8291b7b,"Bulawayo Mining Company - How Mine Clinic","Bulawayo Mining Company, Bulawayo, Bulawayo"
79fce260-00c5-4bcc-ba8d-e8ef796b9db1,"Bulawayo Paediatric And Family Medical Centre","Room 2 Of Suite 22 Medical Centre8th And J.tongogara, Bulawayo, Bulawayo"
8b9e1d01-0d6f-4d5e-a2e8-8f4c00fa34fc,"Bulawayo Paediatric And Family Medical Centre","Suite 22 Medical Centre, Corner 8th And J. Tongogara, Bulawayo, Bulawayo"
affea584-6b1b-4fbe-9cb5-1efa01a07859,"Bulawayo Urological Services","405 A Lancet House 9th Ave & J. Tongorora St, Bulawayo, Bulawayo"
6c0bb043-8895-429e-bef8-8c4a423f9a9f,"Cassims Prosthetics & Orthotics","107 Josiah Tongogara Avenue Corner 11th Avenue, Bulawayo, Bulawayo"
bb2d47b9-5f18-4f8e-9186-f36cf54ab82d,"Cenda Eye Care Pvt Ltd- Bulawayo","Shop 2 Mimosa House9th Avenue & Main Street, Bulawayo, Bulawayo"
494c4b1c-0b24-4786-9111-7ea9b028804a,"Chez Nous Surgery","54 Chez Nous Building Cnr Jason Moyo And Forth Avenue, Bulawayo, Bulawayo"
f990ef2c-1dda-4507-bde6-42dc05a82b89,"Choice Hyper Pharmacy","Federal Centre Cnr 10th Ave & Fort Street, Bulawayo, Bulawayo"
38a858f2-bb25-4d02-bd0e-27425d488761,"Choice Pharmacy","Shop 474 Robert Mugabe, Bulawayo, Bulawayo"
97484a58-d617-41a2-b990-9ccd7b5d19fd,"Cimas Dental Clinic-bulawayo","Suite 11 Bbulawayo Medical Chambers Cnr 8th /j.tongogara Street, Bulawayo, Bulawayo"
b1761d7a-24da-4163-b7d2-17d9c91eec2c,"Cimas Healthcare Clinic-byo","31 Ajason Moyo Street, Bulawayo, Bulawayo"
1729caf6-6b54-43b5-b48c-b0b535753f69,"Cimas Medical Laboratories - Bulawayo","Cnr J Tongogara/8th Avenue, Bulawayo, Bulawayo"
0fe46119-0143-4efb-bf4e-cc44faeee705,"Cimas Medlabs-bulawayo","Suite 7 B Mater Dei Hospital 1 Burns Drive, Malindela, Bulawayo, Bulawayo"
15f55327-85e2-4e9c-a43f-0b880ea140e2,"City Pharmacy -bulawayo","Railmed House 8th Avenuebtwn J.tongogara & R.g.mugabe Way, Bulawayo, Bulawayo"
347e1261-e353-4fc6-ac31-76f9ffe3a292,"City Ultrasound","Cnr Fort Street/9th Avenue Room 4 A Royal Arcade, Bulawayo, Bulawayo"
f2f6dc03-30fe-47a1-bd5c-2571e806440d,"Classic Healthcare Services","24-8th Avenue & Joshua Mqabuko Nkomo Street Third Floor, Stand 2281 B.tstanbic Building, Bulawayo, Bulawayo"
fce55d56-3bae-4be9-8dd1-f404eb9cefd5,"Congnisant Investments (pvt)ltd T/astelly Pharmacy","Shop 1 Upnor House 132, Bulawayo, Bulawayo"
5fd88148-c356-4557-b05b-a57307f3f250,"Cornerstone Medical Centre","119 Bjosiah Tongogara Corner 12th Avenue, Bulawayo, Bulawayo"
083fb3d5-8d42-4e32-bf28-15a5776a75d6,"Corporate 24-bulawayo","89 Pharm House Josiah Tongogara 8th/9th Avenue, Bulawayo, Bulawayo"
1f561d84-4737-4512-bb46-7f2eac3e1a96,"Corporate 24 Hospital -byo","89 Parham House J. Tongorora Streeet Betwin 8th And 9th Avenue, Bulawayo, Bulawayo"
46ed4052-fbf0-4439-a650-8f9c6491f9a3,"Corporate 24 Hospital Radiology Unit","Number 89 Parham House Along J.tongogara Avenue, Bulawayo, Bulawayo"
90f52fa3-c62a-45fc-a0c7-b684e1f5db9f,"Corporate 24hr Dental Unit","89 Parham House Josiah Tongogara, Bulawayo, Bulawayo"
c037213c-69df-4377-aacd-4743ffb8179a,"Corporate 24 Pharmacy - Bulawayo","89 Parham House Josiah Tongogara Between 8th & 9th Avenue, Bulawayo, Bulawayo"
e26560e3-640d-4a5d-bf78-04af604fd7cb,"Crowhill Clinic","2160 Crowhill Road Borrowdale, Bulawayo, Bulawayo"
b221160c-0933-4242-b708-cd59712cfa4d,"Cumberland Surgery","72 Fort Street Cumberland Building, Bulawayo, Bulawayo"
3f2435fc-5938-4394-89b9-b0316d8788a1,"Cure Children's Hospital Of Zimbabwe","Corner Old Esigodini & Kenwood Roads Woodlands, Bulawayo, Bulawayo"
13d6780c-7ce2-4961-9357-918503539de9,"Cure Children's Hospital Of Zimbabwe","Stand 13366 Along 12 T Avenue Cnr Old Esigodini And Kenwood Roads, Bulawayo, Bulawayo"
fb46cd71-7890-4264-b28a-402f75b23269,"DAS Institute Dental","39 Josiah Tongogara Avenue, Bulawayo, Bulawayo"
4534508a-ba6f-48ed-9b5e-3cc5ae923da3,"Datalabs Private Limited","45 Fallon Street, Bulawayo, Bulawayo"
1a8814c9-b664-4349-b22c-b1a4c5eb20d4,"David Mansions Clinic - Byo","Suite 8 David Mansions 96, Bulawayo, Bulawayo"
d88f89bb-87df-46ab-b873-011decbace89,"Delta Beverages Belmont Clinic","16 Leamington Road Belmont, Bulawayo, Bulawayo"
aab7119e-280e-465f-83e1-659f20de2970,"Delta Beverages Bon Accord Clinic","Corner Steel Work Road & Bon Accord Road Westondale, Bulawayo, Bulawayo"
6356c654-07b2-4693-ae7e-2bef6c6b799f,"Dental Care Centre","14th And Fife Street Room 4, Sunninghill Building, Bulawayo, Bulawayo"
1549b67d-43b3-49eb-b21c-44ec45dc3fe8,"Dentifix Dental Surgery","56 Josiah Tongogara Between 4th & 5th Avenue, Bulawayo, Bulawayo"
45937e04-ecb4-492a-8d72-c48c823e8454,"Diagnopath Medical Laboratories - Parkade Byo","Suite 109 Parkade Centre Corner 9th Avenue & Fife Avenue, Bulawayo, Bulawayo"
b077df77-ff69-4a1c-9cfe-4416995f635b,"Diagnostic And Interventional Radiology Center","42 Five Street Between 2nd And 3rd Avenue, Bulawayo, Bulawayo"
dd72dbff-2c35-4b8b-95df-a205e2e90d82,"Diagnostic And Interventional Radiology Centre","Parkvilla Medical Center 7 A 9th Avenue & R.G Mugabe Street, Bulawayo, Bulawayo"
dc4030ab-fe53-4a46-81b8-e681504281f2,"Diagnostic Laboratory Services-bulawayo","Suite 502 Alancet House Diagnostics Laboratory Services, Bulawayo, Bulawayo"
41898f0d-1e39-40de-b1d7-8fa6a7394845,"Diagnostic Laboratory Services Mater Dei","Diagnostics Laboratory Services, Mater Dei Hospital, Burns Drive, Bulawayo, Bulawayo"
53e4df77-a633-4880-8bd7-aca2fe499b88,"Diagnostic Medical Ultrasound Services","502 Lancet House, 9th Avenue & J. Tongogara Street, Bulawayo, Bulawayo"
85a03634-62d3-4c96-a569-c90ec15aae91,"Diagnostic Pathology Centre","First Floor Kilmanrock Building 11th Avenue And Fife Street, Bulawayo, Bulawayo"
f800512e-7835-439d-afe2-aa8c91c03c12,"Diagnostics Laboratory Service-bulawayo","5 Street Office Cnr 5 Street/11th Avenue, Bulawayo, Bulawayo"
64b77c25-b568-41c0-97a8-b2d812fd378b,"Diagnostics Medical Ultrasound Services","502 Lancet House 9th Avenue & J. Tongogara Street, Bulawayo, Bulawayo"
5f814ac3-7984-49f1-b5df-b0f11eeb2c53,"Dmitry Dental Sugery","Mater Dei Hospital, Burns Drive Malindela, Bulawayo, Bulawayo"
df866a17-6b15-4fc1-b333-6d9143a1513c,"DMS Pharmaceuticals - Lifestyle Pharmacy Bulawayo","Shop 1st Andrews Place Bradfield, Bulawayo, Bulawayo"
6797cf35-d1f1-46c1-b677-708556d0a1ed,"DR A. Macheka Surgery","Block I, Suite Amater Dei Hospital Burns Drive, Malindela, Bulawayo, Bulawayo"
e26bdb13-12d2-41b6-888b-4f0e7168290b,"DR A. Macheka Surgery","501 Haylet House 9th Avenue / Josiah Tongogara Street, Bulawayo, Bulawayo"
6c87028b-572b-4f27-a18e-41d4b583c041,"DR A.mthombeni Surgery","35 Medical Centre8th Avenue/j.tongogara Street, Bulawayo, Bulawayo"
8a34a514-904b-40a7-9b96-e39bda8b7ef9,"DR Collen Msasanure Orthopaedic Practice","102 Samuel Parirenyatwa & 10th Avenue, Bulawayo, Bulawayo"
ac55a920-e163-4bdb-99ce-a2a12fc8fd0c,"DR D. Battey","Unit Zamater Dei Complex, Bulawayo, Bulawayo"
926accda-8323-4be1-b082-2d9e97c5b01b,"DR. D Matsika Surgery","90 A.S Parirenyatwa Between 8th & 9th Avenue, Bulawayo, Bulawayo"
fb08a829-a3c7-4436-9ceb-446ef5179b3c,"DR. D.M Gwini Surgery","Royal Building Cnr 9th Avenue & Fort Street, Bulawayo, Bulawayo"
5bc7d685-fcb8-4ec2-8511-3a53ef3b7f53,"DR D. Sibanda Dental Surgery","135 Ageorge Silundika Street 14th/15th Avenue, Bulawayo, Bulawayo"
45fa9368-c28f-406f-8195-0f941873717d,"DR E Zhou Opthalmic Eye Clinic","5 Fanum House AAZ Building Leopald Takawira Avenue, Bulawayo, Bulawayo"
5ba72ec1-c2b8-46bb-8037-f50c2c9781d6,"DR Felly Surgery","Suite 401 Lancet House 4th Floor Cnr 9th & J. Tongogara, Bulawayo, Bulawayo"
a34bd712-23c4-4ff7-9fcb-5a0dc8e68a7f,"DR Fiona T. Nhari","Unit 2 Suite B Mater Dei Hosptital Burns Drive, Bulawayo, Bulawayo"
9b0e71d3-830c-4de5-9507-cd462869b849,"DR F.M Chiwora Surgery","405 Lancet House9th Avenue, Bulawayo, Bulawayo"
caf9c3c3-3f48-4e10-ae88-f60ad847a41b,"DR. F. Mwedzi Surgery","Suite 503 Halyet House, Bulawayo, Bulawayo"
d0863dd4-8ccf-44af-a7c5-73103b4fd9fe,"DR Gloria Mthupha Surgery","Suite 1 Medical Centre Josiah Tongogara Street / 8th Avenue, Bulawayo, Bulawayo"
36126eeb-a4a2-46b4-a55f-3e7697e57322,"DR Gwetu Rooms","Suite 3 David Mansions 96 Robert Mugabe Way, Bulawayo, Bulawayo"
6bcfae9f-d99a-405d-bec1-300cea5d4e9a,"DR Hedwick Dzvore Surgery","365 BT 15-14th Avenue, Bulawayo, Bulawayo"
580b1b15-9bdc-4beb-8382-8324b408bbae,"DR. H.m. Ashmawy's Surgery","Suite 100 Haylet House9th Avenue, Bulawayo, Bulawayo"
a3b0ab73-b7eb-4e87-aeeb-a3faebe6e870,"Dr.h.rambanapasi Surgery","3rd Floor Stanbic Building JMN Nkomo And 8th Avenue, Bulawayo, Bulawayo"
e69612de-478e-4495-a8e4-fb9b37f054fb,"DR J.moyo Surgery","Suite 21 Medical Centre8th Avenue/j.tongogara Street, Bulawayo, Bulawayo"
1e4335ef-dfb1-43a4-913f-b8dcefa0dcf5,"DR K. Noko - Specialist Physician Surgery","402 Halyet House9th Ave, Bulawayo, Bulawayo"
e763ebd6-9be3-4a89-a832-affa84f1d975,"DR Kutsukutsa- Bulawayo ENT Specialist Clinic","Stand No. 593 A J. Tongogara & 9th Avenue2nd Floor Halylet House, Bulawayo, Bulawayo"
7b008746-b990-424e-b084-54e46739db5c,"DR L.m. Sibanda Surgery","Suite 301 Haylet House, Bulawayo, Bulawayo"
af3c2f23-346d-4649-a6d1-52f520a11719,"DR Madondoro Surgery","51 A Herbert Chitepo/ 3rd Ave, Bulawayo, Bulawayo"
f0c9e30a-c36a-4d05-aa8b-8c0e6ecfe5b3,"DR Maksimovic Aleksandra Surgery","29 Duncan Road Surburbs, Bulawayo, Bulawayo"
bbacff22-e621-471e-a786-0b6fa3f922ae,"DR Mandla Vundla Surgery","Stand 2281 24 - 8th Avenue Bulawayo, Bulawayo, Bulawayo"
d71b67f6-7a90-4191-b51c-9038526926ff,"DR. Maqbool Gaibi Dental Surgery","24 Second Avenue, Bulawayo, Bulawayo"
00bd45d4-5d99-40fb-85e9-752857489305,"DR. Mark Steven Dixon","130 A Josiah Tongogara 14th Avenue, Bulawayo, Bulawayo"
e5e349c4-8f59-4069-ae6f-5e8811efb909,"DR Max Patana Rooms","400 Haylet House, 9th Avenue/ J. Tongogara Street, Bulawayo, Bulawayo"
2516c6b7-0520-4e49-96c9-638c978ead5a,"DR. Michael Drau Specialist Physician","Stand 593 Aeast Wing 2nd Floor Haylet House, Bulawayo, Bulawayo"
270b0f6f-1712-4300-92a8-e1298c9946fc,"DR Mlilo.l.surgery","31 Medical Centre8th Avenue/j.tongogara Street, Bulawayo, Bulawayo"
d908070b-b96f-42bc-96e2-2f897a8e226c,"DR M Ndlovu Surgery","401 Lancet House J. Tongogara/9th Avenue, Bulawayo, Bulawayo"
2f977c7c-b9b6-46c0-bcfb-d971dc707ddc,"DR. Mutanga And Hondonga Surgery","2nd Floor Standbic Building Cnr 8th Avenue And J. Nkomo Street, Bulawayo, Bulawayo"
a30af756-7c28-46ff-b576-9f3e911e6343,"DR N.chokuda Mhlanga","48 Herbert Chitepo/3rd Avenue, Bulawayo, Bulawayo"
b8a519c5-6df5-4c51-8148-6c932356ea6e,"DR Ngarivume Surgery","Suite 343rd Floor Medical Centre, Bulawayo, Bulawayo"
1aacdf37-f667-4c37-b64c-3c68d2f66a10,"DR Nigel Dzvanga","2nd Floor Haylet House9th Ave/j.tongogara Street, Bulawayo, Bulawayo"
b019d110-7845-4833-8270-2cf845b3a3f1,"DR Njau Surgery","Railmed House Numbe 6 - 8th Avenue / J.tongogara, Bulawayo, Bulawayo"
77930beb-e199-40e9-a385-501e6a730752,"DR N. Mawere Surgery","113 Tongogara Street /12th Avenue, Bulawayo, Bulawayo"
ddb281a1-9fab-480e-a6ae-c06ab9b8ac32,"DR. Nqobile Ngwenya Surgery","123 Fort Street & 12th Avenue, Bulawayo, Bulawayo"
20e042b6-694d-4cfd-aff4-7841b2663d47,"DR Ntoto Surgery","Mater Dei Hospital Unit 3 Anumber 1 Burns Drive, Malindela, Bulawayo, Bulawayo"
65b3f431-1a74-4ef5-8a22-114f0ddfebc5,"DR Ntoto Surgery","Suite 8 Calenstel Building Corner 11th Avenue & Samuel Parirenyatwa Street, Bulawayo, Bulawayo"
4acd702a-8e7a-4c9f-a5f1-e9ff4bf1d0ec,"DR Nyamutowa","24- 8th Avenue Stand Number 2281 BT, Bulawayo, Bulawayo"
08d27ed0-c51d-44c0-a845-0cb36f0132f8,"DR O. Mabaleka","110 Fort Street Royal Building, Bulawayo, Bulawayo"
5909863d-d91a-45db-8721-9c042e933230,"DR Pamela Nyoni's Dental Surgery","2 Kilmanorckbldn 611th Avenue/fife Street, Bulawayo, Bulawayo"
7e3d3e5c-281a-4e16-86d8-58bfcf090e7f,"DR P. Chhanabhai","19 Joshua Nkomo Street, Bulawayo, Bulawayo"
5b4ba76b-1c3d-4a6c-b6a7-6703e4730c77,"DR. Shennan Clinic - Byo City","Kinmont Avenue Barham Green, Bulawayo, Bulawayo"
ea39ef02-33d9-4c9b-917f-a3afe6739a88,"DR. S.K Chivanga Surgery","7 A 9th Avenue Between R.G Mugabe & J. Tongogara, Bulawayo, Bulawayo"
97b9af55-5242-4548-9762-d9d5150f242a,"DR. S.m.o Saka Dental Surgery","301 Lancet House, 9th & Josiah Togogara, Bulawayo, Bulawayo"
94c3a15d-648e-4d98-bf63-57afe62a3979,"DR S Moyo Surgery","110 Fort Street/ 9th Avenue Royal Building, Bulawayo, Bulawayo"
a9be20db-8b62-447d-8a83-5c83135862c2,"DR S Ndebele Surgery","Suite 32 Medical Centre, Bulawayo, Bulawayo"
3587434c-6373-48b9-af47-bdd5bfa597c2,"DR T Chapfuwa & Partners T/A Maurine Court Services","1 Maureen Court 4th Avenue And JMN Nkomo, Bulawayo, Bulawayo"
4d1efafa-6ae4-48b3-9780-dcf5470c1182,"DR T.P Thatha Surgery","Suite 5 B Mater Dei Hospital, Burns Drive Malindela, Bulawayo, Bulawayo"
3b6517c2-9e48-4b59-912a-c83aa376d90d,"DR V.m.moyana","5 Kilmarnock Building Cnr Fife Street And 11th Ave, Bulawayo, Bulawayo"
8e45b8dd-c0a2-444a-9d7b-640e97ea5c72,"DR W Musiya's Dental Practice","1 Thornton Avenue Parkview, Bulawayo, Bulawayo"
d0e948cf-75cb-4c24-ab29-4b2954e78719,"DR W. Ndebele Surgery","110 Fife Street / 11th Avenue, Bulawayo, Bulawayo"
ea040728-f836-42e6-bdd2-4bacce9f5870,"DR W. Sibanda Dental Surgery","801 Old Mutual Centre J Moyo & 8 Avenue, Bulawayo, Bulawayo"
74bf22b1-cd00-4d87-b103-3dc177f7a3d8,"Dube & L. Ncube","172nd Avenue/fife Street, Bulawayo, Bulawayo"
db15f2af-a2af-4632-938f-1f4235fa9c6b,"Emakhandeni Clinic","Stand Number 4198, Bulawayo, Bulawayo"
506d9ae9-89a4-433b-a56f-e2dd99060fff,"Emergency Eye Clinic-bulawayo","17 Robert Mugabe Way Park View, Bulawayo, Bulawayo"
db95ee47-3022-4f76-8992-1ddc1bdc16d1,"Emganwini Family Clinic","Stand No. 6774 Emganwini Shopping Centre, Bulawayo, Bulawayo"
70c72153-6bfa-401c-a66a-ea9bd0b0edf0,"Emvision Medical Imaging","Stand 655 BT 87 Josiah Tongogara Street Between 8th And 9th Ave, Bulawayo, Bulawayo"
a356a48e-5bf7-450e-98f2-b9397c272e73,"Entumbane Clinic","Corner Muzomuhle Road & Midibheni Road, Bulawayo, Bulawayo"
f7460229-94d5-48cc-829f-962090281042,"Entumbane Medical Centre","Shop 41 Entumbane Shopping Complex Entumbane, Bulawayo, Bulawayo"
84e497b1-65da-4bba-b029-12318cf1a3b6,"Esigodini Dental Surgery","Esigodini Leebot Complex, Bulawayo, Bulawayo"
58ed35a0-a8e3-4e38-a0ed-8bdd840b46dd,"Excel Clinical Laboratory","Suite 10 Esihlengweni Medical Chambers Josiah Tongogara Avenue, Bulawayo, Bulawayo"
73c5e063-9a7e-4105-90c2-02976da4b432,"Executive Pharmacy","7713 Nketa 9, Bulawayo, Bulawayo"
3073c106-91c0-4650-83ad-92ce90ac0e9a,"Express Medical Centre Laboratory-zyfire","19120 Dick A Masunda Babourfields, Bulawayo, Bulawayo"
6ada08f4-9327-4840-9d2a-9682982e76f8,"Eye Emporium PVT LTD","S/D Of Stand 267, 120 Fife Street, Bulawayo, Bulawayo"
5c807fb3-c49a-439c-901b-9243d69602c2,"Eyepod Bulawayo - Mhizha","1st Floor Charter House Cnr Fort Street / L. Takawira Street, Bulawayo, Bulawayo"
4d78f431-9c1e-4df0-80e5-228061144867,"Eyepod Intellectus","1070 Bulawayo Township Stand No.137 A, Bulawayo, Bulawayo"
dc41f383-9c57-4b1e-ad24-f05d77b89f18,"Eyezone Optometrists","Shop 7 Upstairs Zonkizizwe Shopping Centre Bradfield, Bulawayo, Bulawayo"
a7f4602e-5ccc-4a8f-9913-9ffae7e78863,"Eyezone Optometrists - Byo","Suite 304 3rd Floor Cipf Building Office, Bulawayo, Bulawayo"
4716c343-f286-457e-aa19-ea38c81a9d95,"Fairmind Clinical Laboratory","48 Herbert Chitepo Street/3rd Avenue, Bulawayo, Bulawayo"
c5162cad-86cf-46b1-a1c5-f5fa29cf3ffc,"Family Care Medical Centre","113 A J. Tongogara Street, Bulawayo, Bulawayo"
3e6c0753-6e8a-4e07-89ad-f06c866d2f50,"Family Healthcare Clinic-bulawayo","Number 3014th Avenue Between Fort Street & H. Chitepo Street, Bulawayo, Bulawayo"
5d1cac26-5901-4e4a-a609-333370f3e826,"Family Health Practitioners-entumbane","10 Entumbane Business Complex Luveve Road, Bulawayo, Bulawayo"
c32905e4-c12a-4915-855d-629abead3a13,"First Mutual Bulawayo Clinic","137 BT 93 JMN Avenue Street, Bulawayo, Bulawayo"
c194d366-a4b8-46e4-a16f-dc8bb33c5f58,"First Mutual Dental Clinic-bulawayo","137 BT 93 JMN Avenue Street, Bulawayo, Bulawayo"
abec5bd1-8405-4f30-aa17-994c8c045638,"First Mutual Optometry -bulawayo","137 BT 93 JMN Nkomo Street, Bulawayo, Bulawayo"
9de32031-1023-4342-8193-40b3968223d5,"First Mutual Pharmacy - Bulawayo","Shop 4, First Mutual Life Building Cnr 9th Avenue / 93 J. N. M. Nkomo, Bulawayo, Bulawayo"
482d28f6-120e-453d-9884-c21a1df853d0,"Flex Clinic-bulawayo","73623 New Lobengula, Bulawayo, Bulawayo"
b12b15c5-14c2-4264-80c7-159721819d11,"Galen House Medical Centre","93 J.tongogara Street, Corner 9th Avenue, Bulawayo, Bulawayo"
e84ea2df-015f-4921-9ccc-b176559653d2,"Genau Pathology Laboratories - Bulawayo","7 A9th Avenue, Bulawayo, Bulawayo"
ac2f6665-d741-42bb-892b-a4acb7a5f251,"Geomon Laboratories","Number 1 Wingston Court 67, Bulawayo, Bulawayo"
873da78d-8b33-4513-b494-899923d71088,"Glenkara Surgery","Stand 7643 Manemo Shopping Centre Nkulumane, Bulawayo, Bulawayo"
2fe41e32-2641-45f6-ab08-e2faa3d987dd,"G.m. Diagnostics X.ray - Bulawayo","101-102 Lancet House9th Avenue/ J. Tongogara Street, Bulawayo, Bulawayo"
e7f76906-7c12-4c64-aebe-80c323444aa5,"Green Acres Nursing & Retirement Home","Number 45 Airport Road Kingsdale, Bulawayo, Bulawayo"
c2a94e3e-aa30-45ff-bc23-1a867db87210,"Greenwood Pharmacy Bulawayo","7 Princess Court, Fort Street, Bulawayo, Bulawayo"
31e973c1-2aac-4af5-856e-f955d4a6958b,"Greenwood Wholesalers","3 Venture House, 97 George Silundika Street, Between 9-10th Avenue, Bulawayo, Bulawayo"
5db559c6-3cf5-4696-9e81-774e6f4b3927,"Gynae Care Centre","Along J. Moyo Street Between 1st And 2nd Avenue, Bulawayo, Bulawayo"
26b28748-4769-4108-b028-31bded460ed4,"Haematology Lab","41 Haylet House9th Avenue, Bulawayo, Bulawayo"
2396a3ec-7a2a-4dc3-b76a-5d14089f5212,"Hashtag Bulawayo Pharmacy","54 H. Chitepo Between 3rd & 4th Avenue, Bulawayo, Bulawayo"
d2d3702e-937a-485e-a36a-2ffef23e5a9b,"HB Clinical Laboratories","Stanbic Building Cnr 8th Avenue And JMN Nkomo Street, Bulawayo, Bulawayo"
3c2e64c4-7614-4d8e-8fd1-56d8011eab2e,"Healtheezz Pharmacy-fife Street","Stand 53, Shop 3 MFZ Complex Fife Street4th Avenue, Bulawayo, Bulawayo"
346d097d-654e-43fe-8b6f-be18f47eb604,"Healthwise Medical Surgery","24 2nd Avenue, Btwn JMN Street And Jason Moyo Street, Bulawayo, Bulawayo"
40397b1e-1cb1-458e-b120-76c123c7c937,"Helpstar Medical Centre - Byo","6-8th Ave Btwn R Mugabe & J Tongogara St, Bulawayo, Bulawayo"
